position_0,position_1,position_2
0.00949319,-0.00836792,0.00216891
0.0103661,-0.00841654,0.00264825
-0.0110066,-0.00704036,0.00227791
-0.0107609,-0.00790167,0.00272074
-0.00988858,-0.00753481,0.00203095
-0.00927681,-0.00747077,0.00281485
-0.0082472,-0.00736963,0.00269734
-0.00734847,-0.00703255,0.00212233
-0.0066682,-0.00778451,0.0024898
-0.00571363,-0.00754185,0.00281877
-0.00493207,-0.00780182,0.00225653
-0.00474283,-0.00717758,0.00301437
-0.00394582,-0.00775406,0.00210412
-0.00278086,-0.00736665,0.00295852
-0.00179972,-0.00714009,0.00212587
-0.0018687,-0.00780265,0.00286889
-0.000939152,-0.00749115,0.00249389
7.37909e-05,-0.00736217,0.00275925
0.00155193,-0.00720854,0.00223052
0.00276078,-0.00727512,0.00242954
0.00365949,-0.00728726,0.00296433
0.00426983,-0.00724359,0.00217376
0.00536729,-0.00765307,0.00244492
0.00653102,-0.00751858,0.00270436
0.00737301,-0.00775792,0.00222644
0.00770766,-0.00707637,0.00300768
0.00824854,-0.00726445,0.0021894
0.00923404,-0.00740993,0.00226488
0.0102241,-0.007528,0.00221412
0.010816,-0.00735817,0.00300016
-0.0117377,-0.0063658,0.00220117
-0.0108402,-0.00610376,0.00257973
-0.0100276,-0.00668052,0.00252555
-0.00913833,-0.0062658,0.00270362
-0.00888878,-0.0069727,0.00204245
-0.00722818,-0.00605193,0.00265341
-0.00618575,-0.00698352,0.00213954
-0.00678859,-0.00690162,0.00293965
-0.0051809,-0.00681755,0.00219099
-0.00579247,-0.00646816,0.0029007
-0.00413951,-0.006784,0.00224482
-0.00438066,-0.00605198,0.00287827
-0.00334218,-0.00655619,0.00280144
-0.00248357,-0.00600719,0.00215493
-0.00151609,-0.00620052,0.00230465
-0.000572749,-0.00663783,0.00210373
-4.41791e-05,-0.00638407,0.00293119
0.000707167,-0.0066882,0.00234728
0.00166121,-0.00621751,0.00252033
0.0026342,-0.00629198,0.00231953
0.00361029,-0.00649992,0.00226792
0.00488976,-0.00686834,0.00285965
0.00608777,-0.00635854,0.00245627
0.00695427,-0.00601604,0.00281549
0.00695404,-0.00678503,0.00217716
0.0079596,-0.0060109,0.00262413
0.00885157,-0.00649916,0.00241386
0.00984875,-0.00659417,0.00224487
0.0108372,-0.00673948,0.00221577
0.0117361,-0.00636376,0.00243913
-0.0121772,-0.00548021,0.00205169
-0.0117059,-0.00566802,0.00291218
-0.0104332,-0.00516432,0.00230539
-0.00934432,-0.00527223,0.0025893
-0.00820601,-0.00592379,0.00280964
-0.00637648,-0.00553164,0.00261163
-0.00566217,-0.00595149,0.00205474
-0.00521253,-0.00550036,0.00286553
-0.00273861,-0.00503679,0.00205569
-0.00189955,-0.00531995,0.00258613
-6.90506e-05,-0.00570328,0.00220086
-0.000851956,-0.00565974,0.0028151
0.000823013,-0.00569306,0.00264514
0.00170577,-0.00509948,0.00285135
0.00233662,-0.00535709,0.00211967
0.00354009,-0.00550552,0.00220731
0.00442504,-0.00581193,0.0025503
0.00517447,-0.00537229,0.00203464
0.00586596,-0.00543127,0.00275383
0.00653438,-0.00557152,0.00202686
0.00747627,-0.00525012,0.00210945
0.00880438,-0.00557251,0.00294669
0.00958144,-0.00544242,0.00213728
0.0097869,-0.00592763,0.00298598
0.0105009,-0.00580154,0.00229604
0.012177,-0.00547586,0.00256643
-0.012542,-0.00455579,0.00214065
-0.0115205,-0.00482187,0.00241341
-0.0107224,-0.0042291,0.00250375
-0.00975582,-0.00440166,0.00232415
-0.00840164,-0.0042735,0.00210858
-0.00843425,-0.00495177,0.00283978
-0.00740613,-0.00499815,0.00248452
-0.0057909,-0.00468742,0.00280264
-0.00499382,-0.0049267,0.00207786
-0.00435145,-0.00410132,0.00215738
-0.0048267,-0.0044741,0.00295182
-0.00340261,-0.00492462,0.00279099
-0.00336822,-0.00424808,0.00206031
-0.00228204,-0.00416244,0.00220996
-0.00135844,-0.00452583,0.00231066
-0.000436386,-0.00477911,0.00259725
0.000471871,-0.00486579,0.00219381
0.000283163,-0.0040287,0.0027033
0.00158539,-0.00411238,0.00295133
0.00278048,-0.00493841,0.00290883
0.00246014,-0.00423057,0.00203725
0.00399271,-0.00496126,0.00290904
0.00339512,-0.00451776,0.002244
0.00499029,-0.00498882,0.00293924
0.00568748,-0.00445351,0.00227443
0.00682121,-0.00499318,0.00281824
0.00671126,-0.00431944,0.00209032
0.00767466,-0.00441422,0.0026177
0.00919214,-0.00452957,0.00225442
0.0102091,-0.00459386,0.00286775
0.0116476,-0.00466898,0.00282397
0.0125965,-0.00442784,0.00263107
-0.0129232,-0.00335416,0.00211032
-0.0120312,-0.00358951,0.00258453
-0.0109466,-0.00330661,0.00219477
-0.00906284,-0.00383485,0.00276604
-0.0098443,-0.00340584,0.00231229
-0.00853311,-0.00300872,0.0025819
-0.00809519,-0.00379789,0.00300976
-0.00705866,-0.00383185,0.00266932
-0.00780633,-0.00347204,0.00207907
-0.00619018,-0.00399726,0.00220213
-0.00626113,-0.00313412,0.00270103
-0.00524833,-0.00373372,0.00240492
-0.0038939,-0.00310634,0.00298987
-0.00292438,-0.00391357,0.00293162
-0.00288748,-0.00337551,0.00208991
-0.00202343,-0.00324947,0.00257513
-0.000783426,-0.00386172,0.00278583
0.000200372,-0.00315765,0.00222115
0.000973137,-0.00332265,0.00285434
0.00111577,-0.00394473,0.00208533
0.00185148,-0.00333737,0.00237938
0.00277272,-0.00314376,0.00204917
0.00296993,-0.0037921,0.00278428
0.00367791,-0.00357269,0.00208739
0.00472518,-0.00397184,0.00205988
0.00408408,-0.00370863,0.00298734
0.00482735,-0.00313733,0.00260106
0.00589402,-0.00333851,0.00278116
0.00517953,-0.00399814,0.00300264
0.0067144,-0.00391649,0.00301467
0.00730611,-0.00354337,0.0023007
0.00845005,-0.00350878,0.00264643
0.00934953,-0.00354359,0.00221124
0.0103829,-0.00348276,0.00222796
0.0112972,-0.00308822,0.00230874
0.0110322,-0.00385698,0.00288793
0.0120954,-0.0036954,0.00217286
0.01289,-0.00347826,0.00273831
-0.0131241,-0.00242005,0.0024751
-0.0121956,-0.00267781,0.00221052
-0.0114325,-0.00207037,0.00242011
-0.0114032,-0.00287324,0.00301094
-0.0102373,-0.00210815,0.00207972
-0.0104037,-0.00275414,0.00282282
-0.00934253,-0.00254836,0.0022214
-0.00883621,-0.00214674,0.00298324
-0.00724867,-0.00285064,0.00269421
-0.00644693,-0.00222515,0.00233378
-0.0054482,-0.00202312,0.00241872
-0.00475285,-0.00287687,0.00253804
-0.00389511,-0.00211022,0.00220881
-0.00269038,-0.00248079,0.00248326
-0.00163249,-0.00239283,0.00224109
-0.000186935,-0.00215679,0.00219719
-0.000801303,-0.00285477,0.0025622
0.000461786,-0.00246455,0.00288984
0.00111536,-0.00274772,0.00204973
0.00137028,-0.00207805,0.00274524
0.00236852,-0.0020412,0.00270453
0.00340089,-0.00268759,0.00267199
0.0041685,-0.00263823,0.00203845
0.00425617,-0.00225949,0.00295844
0.00506584,-0.00200036,0.00234836
0.00573363,-0.00237631,0.00298927
0.00607698,-0.00228003,0.00205626
0.0071247,-0.00256564,0.00221466
0.00788702,-0.00270697,0.00284595
0.00889354,-0.0026576,0.00228716
0.00998839,-0.00257537,0.00234829
0.0114227,-0.00215888,0.00265172
0.0122069,-0.00275398,0.00282215
-0.0131044,-0.0015189,0.00290608
-0.0123592,-0.00168799,0.00226163
-0.0117777,-0.00111076,0.00283435
-0.0101392,-0.00181289,0.0030284
-0.00940212,-0.00156855,0.00240075
-0.00841486,-0.00139891,0.00232096
-0.00761737,-0.00184787,0.00276043
-0.00695854,-0.00138362,0.00217118
-0.00613126,-0.00136412,0.00272974
-0.00460074,-0.00153084,0.00261254
-0.00365894,-0.00120268,0.00255447
-0.00258121,-0.00140457,0.0027442
-0.000966728,-0.00189756,0.00279877
-0.000556308,-0.00122947,0.00217867
-1.18754e-05,-0.00157349,0.00299006
0.000680206,-0.00143176,0.00228265
0.00166738,-0.00129962,0.00219592
0.00272195,-0.00111271,0.00281527
0.0033922,-0.00168764,0.00234616
0.00487915,-0.00107343,0.00266996
0.00586545,-0.0013991,0.00247816
0.00662436,-0.00195437,0.00282624
0.00764557,-0.00166595,0.00268435
0.00867515,-0.00171235,0.00252777
0.00964042,-0.00181046,0.00288538
0.0106934,-0.00152756,0.00291133
0.0100605,-0.00120529,0.00220971
0.0115259,-0.00120575,0.00236752
0.0123126,-0.00189607,0.00228528
0.0132531,-0.00161993,0.00209975
-0.0133384,-0.000558268,0.00234974
-0.0122652,-0.000605939,0.00212229
-0.01133,-0.000316761,0.00232584
-0.0106142,-0.00096716,0.00203886
-0.0103797,-2.24906e-05,0.00264888
-0.00960042,-0.000665562,0.00202973
-0.00990412,-0.000843182,0.00296453
-0.00862812,-0.000448229,0.00209665
-0.00884382,-0.000805951,0.00300387
-0.00766371,-0.000679426,0.00221425
-0.0069565,-9.07882e-05,0.00260209
-0.00616177,-0.000528687,0.00218584
-0.00541895,-0.000671754,0.00283884
-0.0045839,-0.000177572,0.00256981
-0.00363542,-0.00029233,0.00296532
-0.00292056,-0.000593202,0.00226907
-0.00224239,-0.000460289,0.00298974
-0.00148373,-0.000870119,0.00248096
-0.000781628,-0.000262768,0.00206151
0.000361669,-0.000505233,0.00206759
0.00112692,-0.000627075,0.00269833
0.00208466,-0.000429935,0.00245831
0.00307547,-0.000484754,0.00212253
0.00384768,-0.000381051,0.00274708
0.00469454,-7.36354e-05,0.00231672
0.00564173,-0.000500727,0.00296969
0.00639478,-0.000566642,0.0023171
0.00736944,-0.000778501,0.00231649
0.00822101,-0.000855745,0.00282991
0.00840831,-0.000167918,0.00213124
0.00911273,-0.000893394,0.00216571
0.0102987,-0.00023698,0.00215809
0.011252,-0.000225598,0.00245341
0.012479,-0.000935129,0.00250166
0.0121847,-4.98897e-05,0.00214449
0.0127258,-8.95218e-05,0.00298109
0.0133366,-0.000624868,0.00209303
-0.00272953,-0.0130698,0.00388575
-0.00196371,-0.0132041,0.00318075
-0.00121606,-0.0132951,0.00383747
-0.000562671,-0.0133394,0.00308314
-6.69612e-05,-0.0133512,0.00394963
0.000901901,-0.01332,0.00371074
0.00205197,-0.0131922,0.00361813
-0.00554587,-0.0121455,0.00318929
-0.00466806,-0.0125067,0.00369126
-0.0037985,-0.0127977,0.00329329
-0.00235337,-0.0122954,0.00332921
-0.00137454,-0.0123995,0.00310729
-0.000697801,-0.0124406,0.0038421
2.98094e-05,-0.0124985,0.00315937
0.000365875,-0.0120498,0.0039845
0.0010256,-0.0124166,0.00318776
0.00185299,-0.0121211,0.00374918
0.00274939,-0.0125473,0.00329909
0.00371674,-0.0128237,0.00318441
0.00466064,-0.0125119,0.00309915
-0.00726464,-0.0112004,0.00362719
-0.00656014,-0.0116279,0.00306132
-0.00635364,-0.0117412,0.00403287
-0.00556172,-0.0111496,0.0031273
-0.00469231,-0.0116395,0.00307633
-0.00496236,-0.0111894,0.00392346
-0.00400179,-0.0110872,0.00353968
-0.00330427,-0.0118878,0.00311193
-0.00253849,-0.0113489,0.00363576
-0.00131675,-0.0114461,0.00346016
0.00023316,-0.0110589,0.00397605
0.0011094,-0.0114559,0.00368297
0.00222372,-0.0113565,0.00307706
0.00272002,-0.0116443,0.00389332
0.00343638,-0.0118248,0.00322149
0.00490072,-0.0116711,0.00357885
0.00411358,-0.0110983,0.00335992
0.00570792,-0.0112123,0.00394431
0.00615877,-0.0118456,0.00320806
0.00713455,-0.011278,0.00401417
-0.00823516,-0.0105117,0.00377615
-0.00640543,-0.0107152,0.00343688
-0.00560272,-0.0102874,0.00385076
-0.00467937,-0.010344,0.00347333
-0.00315429,-0.0107244,0.00315668
-0.00274668,-0.0104538,0.00402654
-0.00173582,-0.0103596,0.00356221
-0.000541443,-0.0108247,0.00335795
0.000829111,-0.0102175,0.00313442
3.32925e-05,-0.0100928,0.00371901
0.00162571,-0.0100303,0.00370125
0.00191123,-0.0109443,0.0039865
0.00247978,-0.0104295,0.00334538
0.00327373,-0.0108104,0.00381557
0.00424644,-0.0101007,0.00371089
0.00503377,-0.0106746,0.00341101
0.00641444,-0.0106222,0.0035596
0.00715993,-0.0101335,0.00311165
0.00793696,-0.0107359,0.00347065
-0.00966628,-0.00920895,0.00361321
-0.00856529,-0.00906175,0.00338933
-0.00898791,-0.00987326,0.00393195
-0.00783807,-0.00973814,0.00328847
-0.00676685,-0.00908402,0.00303567
-0.00647869,-0.00980747,0.00388377
-0.0047366,-0.00918371,0.00328601
-0.0038777,-0.00949665,0.00368799
-0.00298624,-0.009748,0.00327877
-0.00260576,-0.00905055,0.00388315
-0.00162851,-0.00928424,0.00377033
-0.00088691,-0.00985251,0.00342078
-0.000247445,-0.00912648,0.00381196
0.00080705,-0.00926386,0.0034335
0.0030913,-0.00979168,0.00381285
0.00387844,-0.00917821,0.00387247
0.0049129,-0.00935687,0.00367625
0.00608148,-0.00968647,0.00343293
0.00749577,-0.00925087,0.00343475
0.0083354,-0.00981947,0.00346886
0.00930776,-0.00955508,0.00341363
-0.00926704,-0.00836162,0.00326534
-0.00831542,-0.00808716,0.00338953
-0.00759478,-0.00876037,0.00354304
-0.00645679,-0.00819617,0.00337588
-0.00570266,-0.00884935,0.00331245
-0.00500576,-0.00814441,0.00319104
-0.00415778,-0.00805511,0.00371008
-0.00340558,-0.00865306,0.00343721
-0.00212719,-0.00874694,0.00306192
-0.00260875,-0.00808317,0.00363136
-0.00138645,-0.0083002,0.00358952
-0.000199025,-0.00824208,0.00328953
0.00133255,-0.00845226,0.00318012
0.00229891,-0.00870142,0.00323205
0.00212069,-0.00806865,0.00398455
0.00328855,-0.00877787,0.00312243
0.00397401,-0.00820671,0.00356898
0.00486324,-0.0081973,0.00311374
0.0055713,-0.00860889,0.00368252
0.00662041,-0.00892472,0.00379129
0.00723037,-0.00819614,0.00311296
0.00832518,-0.00870219,0.00351105
0.00923088,-0.00860832,0.00310101
0.0100405,-0.0088001,0.00365265
-0.011017,-0.00754228,0.0039952
-0.0100867,-0.00782072,0.00345344
-0.0106336,-0.00701043,0.00324438
-0.00920615,-0.00746037,0.00380815
-0.007415,-0.00769167,0.00314791
-0.00619143,-0.00726808,0.00365074
-0.00538131,-0.00772293,0.00401525
-0.00377548,-0.00742983,0.00303206
-0.00322491,-0.00724501,0.00384597
-0.00182082,-0.00742358,0.00379093
-0.00052185,-0.007337,0.00356068
0.00099111,-0.00751529,0.0031247
0.000458548,-0.00717527,0.00389925
0.00151479,-0.00725707,0.00394427
0.00203576,-0.00712651,0.00310122
0.00282985,-0.00785507,0.00323991
0.0025231,-0.00715489,0.00397373
0.00369972,-0.00701636,0.00396222
0.00456107,-0.00740139,0.00363619
0.00553052,-0.00763313,0.00388862
0.00651829,-0.00775404,0.00367433
0.00795601,-0.00778743,0.00366411
0.00874122,-0.00738933,0.00313092
0.0098556,-0.00785343,0.0032969
0.0108271,-0.00781152,0.00388969
-0.0115656,-0.00666985,0.00313632
-0.00969945,-0.00665994,0.00346921
-0.00869832,-0.00665347,0.00351013
-0.00773828,-0.00669809,0.00323364
-0.00708934,-0.00695058,0.00394964
-0.00657007,-0.00606995,0.00344701
-0.00540756,-0.0067263,0.00396576
-0.00473098,-0.00600677,0.00381311
-0.00395975,-0.00661928,0.00358469
-0.00302112,-0.00623433,0.00402529
-0.00199214,-0.00675834,0.00302865
-0.00100603,-0.00661175,0.00307489
0.000394609,-0.00613875,0.0037944
0.00117169,-0.00655318,0.00332334
0.0019502,-0.0063379,0.00391245
0.00291917,-0.00666136,0.00320129
0.00411002,-0.00639613,0.00329607
0.00582668,-0.00699595,0.00317942
0.00520803,-0.00668812,0.00390131
0.00681178,-0.0068346,0.00337831
0.00614912,-0.00608987,0.00345038
0.00761009,-0.00623321,0.00353525
0.00870941,-0.00643948,0.00343142
0.00960822,-0.00689387,0.00316711
0.0108599,-0.00634996,0.00313432
0.0103812,-0.00692136,0.00380031
-0.0121394,-0.00555556,0.00380569
-0.0109652,-0.00588082,0.00354433
-0.0100488,-0.00577161,0.00308891
-0.00912762,-0.00563378,0.00349539
-0.00827892,-0.00587191,0.00396668
-0.00744048,-0.00558382,0.00350808
-0.00590981,-0.0053282,0.00355855
-0.00433359,-0.00514336,0.00350391
-0.00355264,-0.00574185,0.00333965
-0.00260331,-0.00597755,0.00314615
-0.0016433,-0.00585601,0.0033903
-0.000705344,-0.00588164,0.00377531
3.81554e-05,-0.0054201,0.0031994
0.000466141,-0.00507038,0.00403121
0.0011905,-0.00557917,0.00356641
0.00233174,-0.00582024,0.00314729
0.0020173,-0.00507915,0.00382031
0.00301473,-0.00512495,0.00386095
0.00332906,-0.00575194,0.00315072
0.00409829,-0.00550207,0.00374171
0.00515921,-0.00597183,0.00320655
0.0050576,-0.0052999,0.00393617
0.00606696,-0.00523182,0.00395566
0.00700339,-0.00545289,0.00368522
0.00792048,-0.00529649,0.00332175
0.00927565,-0.00571266,0.00381659
0.0101352,-0.00524182,0.00362312
0.0109365,-0.0059003,0.00402222
0.0110148,-0.00536318,0.00316431
0.0119394,-0.00578599,0.00348576
-0.0123972,-0.00496041,0.00304142
-0.0120846,-0.00410224,0.00344032
-0.0113664,-0.00486471,0.00339884
-0.0103391,-0.00479827,0.00323091
-0.00936343,-0.00460303,0.00332904
-0.00849904,-0.00490687,0.00383512
-0.00765906,-0.00461992,0.00337204
-0.00691404,-0.0041827,0.00397055
-0.00669152,-0.00480738,0.00322235
-0.00546798,-0.00444272,0.00371602
-0.00448431,-0.0042213,0.00385596
-0.00390489,-0.00410248,0.0030513
-0.00338927,-0.004614,0.00373969
-0.00250662,-0.00485289,0.00322874
-0.00188782,-0.00407474,0.00312264
-0.00128199,-0.00486932,0.00324534
-0.00107894,-0.0040598,0.00379301
-0.000191769,-0.00441266,0.00349478
0.000801388,-0.0047679,0.00313216
0.00241471,-0.00422061,0.00349816
0.00347178,-0.00432345,0.00348052
0.00447863,-0.00440762,0.00358076
0.00597683,-0.00455762,0.00322444
0.00731612,-0.00451499,0.00354305
0.00834002,-0.00439054,0.00336119
0.00929082,-0.00474711,0.0032275
0.0108094,-0.00445841,0.00365283
0.0117091,-0.00486567,0.00379933
0.0125982,-0.00442336,0.00362975
-0.0128783,-0.00346831,0.00310197
-0.0121173,-0.00312835,0.00366247
-0.0111463,-0.0037944,0.00329623
-0.0101262,-0.00376412,0.00319933
-0.0105729,-0.00344262,0.00403384
-0.00859369,-0.00321864,0.00381055
-0.00734145,-0.00339492,0.00352746
-0.0062175,-0.00393251,0.00329821
-0.00642329,-0.00305225,0.00372221
-0.00517279,-0.00340977,0.00334763
-0.00322619,-0.0036329,0.00384018
-0.00204398,-0.00354273,0.00395251
-0.00134766,-0.00322617,0.00331081
-0.000106371,-0.00323615,0.00317032
0.000901868,-0.00392242,0.00365473
0.00179488,-0.00350309,0.00381351
0.00302418,-0.00349694,0.00381831
0.00476333,-0.00330727,0.00359757
0.0057287,-0.00309364,0.00373404
0.00723577,-0.00303257,0.00394069
0.0076506,-0.0036242,0.0032357
0.00843555,-0.00322653,0.00398206
0.00994135,-0.00366218,0.00310368
0.00913234,-0.00385792,0.00365203
0.01072,-0.00344684,0.00374333
0.0119895,-0.00378647,0.00316124
-0.0131026,-0.00256115,0.00346333
-0.01216,-0.00220771,0.00309222
-0.0112631,-0.00267874,0.00398006
-0.0101421,-0.00250726,0.00375325
-0.00943765,-0.00297778,0.00311922
-0.00915912,-0.00240094,0.00389313
-0.00800238,-0.00258395,0.00331477
-0.00695381,-0.00221831,0.00341019
-0.00597814,-0.00231832,0.00321188
-0.00548416,-0.00270822,0.00398844
-0.00462493,-0.00258441,0.00348341
-0.00345835,-0.00266392,0.00376907
-0.0026219,-0.00299872,0.00333567
-0.00201397,-0.00213263,0.00312795
-0.00125756,-0.00233238,0.00374783
-0.00026345,-0.00238036,0.00366022
0.000679914,-0.00295129,0.00373293
0.00171887,-0.00253968,0.0035599
0.00247898,-0.00296739,0.00306411
0.00380117,-0.00292753,0.00355265
0.00410937,-0.00205476,0.00392594
0.00675341,-0.00291926,0.00307246
0.00642588,-0.00238809,0.00385338
0.00732033,-0.00208225,0.00353162
0.00903294,-0.00294943,0.00323189
0.00990729,-0.00286596,0.00370494
0.00923949,-0.00212008,0.00374939
0.0107008,-0.00273786,0.00303057
0.0115989,-0.00298813,0.00361594
0.0112009,-0.00207163,0.00362103
0.0130493,-0.0027882,0.00344369
-0.012813,-0.00157215,0.00385936
-0.011091,-0.00183346,0.00332725
-0.0118345,-0.0013788,0.00381381
-0.00934425,-0.00148833,0.00353582
-0.00821839,-0.0015601,0.003504
-0.00726881,-0.00122967,0.00346173
-0.00630894,-0.00151178,0.00370098
-0.00533049,-0.00155597,0.00329321
-0.0045661,-0.0016883,0.00392098
-0.00384716,-0.00194775,0.00319272
-0.00321795,-0.00107978,0.00344309
-0.00271999,-0.00199187,0.00382054
-0.00153833,-0.00129339,0.00338333
-0.000703493,-0.00151199,0.00388723
0.000811716,-0.00188498,0.00362341
0.00173278,-0.00126178,0.00319154
0.00116112,-0.00101761,0.00397293
0.00238478,-0.0018106,0.00371094
0.00329728,-0.00194953,0.00333338
0.00325324,-0.001022,0.00369936
0.00401624,-0.00129374,0.00311652
0.00502785,-0.00177448,0.0033645
0.00599342,-0.00155942,0.00349941
0.00699005,-0.00109636,0.00318423
0.00801153,-0.00109758,0.00377605
0.0083069,-0.00198113,0.00341365
0.0089739,-0.00123949,0.00335912
0.00974376,-0.00107897,0.00397246
0.0102169,-0.00191582,0.00369935
0.0114743,-0.00113741,0.00339679
0.0121979,-0.00185005,0.00327617
0.0132171,-0.00187882,0.00306439
0.0132897,-0.00126952,0.00397864
-0.0133301,-0.000733417,0.00348099
-0.0125077,-0.00035242,0.00305838
-0.011434,-0.000469216,0.00391486
-0.0108883,-0.000748333,0.00311207
-0.0102696,-0.000930253,0.00389013
-0.00921736,-0.000569306,0.00389982
-0.00788465,-0.000499912,0.003171
-0.00725852,-0.000347088,0.00393508
-0.00650252,-0.000604533,0.00332799
-0.00565744,-0.000690828,0.00385178
-0.00491176,-0.000123834,0.00350982
-0.00432056,-0.000911461,0.00334434
-0.00295528,-0.000145475,0.00368277
-0.00230642,-0.000875013,0.00389583
-0.00135218,-0.000181529,0.00343373
-0.000692978,-0.000848621,0.003091
-0.000503089,-0.000370069,0.00394695
0.00027466,-0.000638104,0.00321825
0.00166115,-0.000307843,0.00347944
0.00298943,-0.00018807,0.00321976
0.00247882,-0.000468958,0.00403145
0.00383541,-0.000208174,0.00375072
0.00471517,-0.000306515,0.00328795
0.0052241,-0.000937026,0.00387271
0.00628769,-0.000633262,0.00372367
0.00677982,-5.02614e-05,0.00308041
0.00728006,-0.00042203,0.00386147
0.00895105,-0.000257664,0.00317719
0.00982365,-0.000720613,0.00304569
0.00970417,-9.38578e-05,0.00381294
0.0106314,-0.000706028,0.00371066
0.0117768,-0.000188539,0.00330263
0.0124379,-0.000908502,0.00351207
0.013324,-0.000884805,0.00305677
0.0133498,-0.000246436,0.00382392
-0.00281455,-0.013049,0.00488118
-0.00187545,-0.0132178,0.00458425
